id,original,source,no_of_#,no_of_@,no_of_urls,no_of_media,created_at,text,user_id,verified,no_of_tweets,description,geo_enabled,screen_name,followers,friends,rt,fav,tweet_geo,target_value
525002842021445632,True,Twitter for iPhone,1,0,0,0,Wed Oct 22 19:16:46 +0000 2014,b'Condolences to the family of the fallen officer in #Ottawa He was a hero who bravely stood in defence of our country and our freedoms',18207168,True,2331,True,True,SuzanneAnton,3445,898,183,142,False,0
524979133366165504,True,Twitter Web Client,0,0,1,0,Wed Oct 22 17:42:33 +0000 2014,"b""Tonight's game between Maple Leafs &amp; Senators has been postponed after shootings in Ottawa this morning. \\xbb http://t.co/OXpRxAjwCE""",26257166,True,47583,True,False,SportsCenter,10180464,1451,329,276,False,0
525033778637721600,True,SocialFlow,0,0,0,0,Wed Oct 22 21:19:42 +0000 2014,b'BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.',51241574,True,92563,True,False,AP,4229749,7366,355,77,False,0
524927356830760961,True,SocialFlow,1,0,1,1,Wed Oct 22 14:16:49 +0000 2014,b'#BREAKING news: Shots fired at Parliament Hill. Follow developing story: http://t.co/3k0YV9dfLq http://t.co/atLjT75nz0',8736882,True,249310,True,True,globeandmail,543195,415,209,15,False,0
524991844292521984,True,Breaking News +,0,0,1,0,Wed Oct 22 18:33:04 +0000 2014,"b""Ottawa Police won't say if there are still suspects at large; say it is still an active operation - live video http://t.co/aF9HyT9BgX""",6017542,True,87756,True,False,BreakingNews,6997663,501,127,33,False,0
524923341359300608,True,Twitter Web Client,1,0,0,0,Wed Oct 22 14:00:51 +0000 2014,b'Uniformed Canadian soldier shot at War Memorial in #Ottawa.',19038934,True,25595,True,False,CBCAlerts,366088,264,431,37,False,0
524946179390701568,True,TweetDeck,0,0,1,1,Wed Oct 22 15:31:36 +0000 2014,b'LATEST UPDATE: Attacker shot dead in Parliament after soldier shot at National War Memorial http://t.co/pp6hcfWcRw http://t.co/HxODwIZfj6',6433472,True,91050,True,True,CBCNews,639331,1939,287,57,False,0
524926184069808129,True,Hootsuite,1,0,1,0,Wed Oct 22 14:12:09 +0000 2014,b'#DEVELOPING story here: Soldier shot in Ottawa at War Memorial http://t.co/jjL9ezaDjt',203123011,True,50151,True,False,CTVNews,173231,339,103,8,False,0
524954623145431041,True,SocialFlow,0,1,1,0,Wed Oct 22 16:05:10 +0000 2014,b'Latest on shooting in Ottawa w/ dramatic video from inside Canadian Parliament building by @globeandmail http://t.co/iXfjOjwP6y',1877831,True,103752,True,False,nytimesworld,822820,395,112,46,False,0
525046462460477440,True,TweetDeck,0,0,1,1,Wed Oct 22 22:10:06 +0000 2014,b'Heartbreaking Photo Shows Nathan Cirillo Moments Before Shooting http://t.co/GppG8dZPxq http://t.co/P10wbrBlgo',106272927,False,9665,True,False,MichaelBolen,1889,1456,737,717,False,0
524990163446140928,True,Hootsuite,0,0,0,0,Wed Oct 22 18:26:23 +0000 2014,"b'Police have clarified that there were two shootings in Ottawa today, not three: at the War Memorial and Parliament Hill.'",203123011,True,50156,True,False,CTVNews,173267,339,273,70,False,0
525028171549523971,True,SocialFlow,0,0,1,0,Wed Oct 22 20:57:25 +0000 2014,"b'Canadian media identify the soldier killed in Ottawa as Nathan Cirillo, 24 http://t.co/4kdUz25jRf'",5402612,True,21517,True,False,BBCBreaking,11824831,3,304,120,False,0
524935769614331904,True,TweetDeck,1,0,1,0,Wed Oct 22 14:50:14 +0000 2014,b'UPDATE: Reports of gunfire inside the halls of the Canadian Parliament building in #Ottawa: http://t.co/tjycT5YQcv',1367531,True,184281,True,False,FoxNews,4423086,383,163,40,False,0
525037656820826112,True,Twitter for Android,3,0,0,1,Wed Oct 22 21:35:06 +0000 2014,b'Forever remember Cpl. Nathan Cirillo. Never speak of the shooter. #OttawaShooting #StaySafeOttawa #StayStrongCanada http://t.co/VmMfN4RH7e',285383650,False,442,True,False,CaseySchroth,58,153,517,369,False,0
525025806079504385,True,Twitter for Android,2,1,0,1,Wed Oct 22 20:48:01 +0000 2014,"b'#ISIS Media account posts pic claiming to be Michael Zehaf-Bibeau, dead  #OttawaShooting terrorist http://t.co/dascEeLdip via @ArmedResearch'",17537467,False,46862,True,True,TarekFatah,50010,1468,160,32,False,0
524984773211860994,True,SocialFlow,1,0,1,1,Wed Oct 22 18:04:58 +0000 2014,"b'Ottawa Police confirms 1 gunman dead, 1 soldier killed in #OttawaShooting  http://t.co/pI1qVrCQBe http://t.co/wDK64hpO7H'",5402612,True,21532,True,False,BBCBreaking,11836693,3,743,172,False,0
524943490887991296,True,TweetDeck,2,0,0,0,Wed Oct 22 15:20:55 +0000 2014,"b'CONFIRMED | 1 shooter shot dead at Parliament Hill, but there is more than 1 suspect. #cbcOTT #OTTnews'",18999969,False,38429,True,True,CBCOttawa,66735,296,930,129,False,0
524947674164760577,True,Twitter Web Client,2,0,0,0,Wed Oct 22 15:37:33 +0000 2014,b'BREAKING NEWS: New York Times is reporting the Canadian soldier who was shot has died from their injuries. Heartbreaking. #cdnpoli #ableg',1932737630,False,545,True,False,DaveBeninger,6089,3104,112,6,False,0
524925033626738688,True,Twitter for iPhone,0,0,0,1,Wed Oct 22 14:07:35 +0000 2014,b'Scene at Ottawa war memorial. Soldier on duty shot. http://t.co/QvXGDUM4NC',24215395,True,33886,True,False,KatieSimpson24,17046,670,120,8,False,0
525002243100401664,True,TweetDeck,0,1,0,0,Wed Oct 22 19:14:23 +0000 2014,"b""US Army increases security at Tomb of the Unknown Soldier at Arlington Nat'l Cemetery as precaution due to Ottawa shootings - @LMartinezABC""",28785486,True,97005,True,False,ABC,3628151,860,123,64,False,0
524925730053181440,True,Twitter Web Client,1,0,0,0,Wed Oct 22 14:10:21 +0000 2014,"b""Shooter still on loose after uniformed soldier shot at #Ottawa's War Memorial, across road from Parliament. MP's being taken out of offices.""",19038934,True,25593,True,False,CBCAlerts,365930,264,837,66,False,0
524936872666353664,True,Twitter Web Client,0,0,0,0,Wed Oct 22 14:54:37 +0000 2014,b'More shots fired just off Parliament Hill. Police telling everyone to take cover.',19038934,True,25593,True,False,CBCAlerts,365998,264,1665,194,False,0
524945684966166528,True,Twitter Web Client,0,0,1,0,Wed Oct 22 15:29:38 +0000 2014,"b'BREAKING: Two or three gunmen were involved in shooting at Canada war memorial, Ottawa police say. http://t.co/qsAnGNqBEw'",2097571,True,72522,True,False,cnni,2735682,373,198,45,False,0
524973811092193280,True,Twitter Web Client,1,1,0,0,Wed Oct 22 17:21:24 +0000 2014,b'#OttawaShooting @RCMP_Nat_Div press conference will be held at 2 pm today',126486040,True,890,True,False,ErinAnderssen,1698,160,109,14,False,0
524982066564567040,True,Twitter Web Client,0,0,0,0,Wed Oct 22 17:54:13 +0000 2014,b'BREAKING: Ottawa Police confirm that a member of the Canadian Forces has succumbed to injuries in hospital following shooting...',19636948,True,83196,True,False,CP24,640044,367,227,43,False,0
525047767325220865,True,Twitter for iPhone,0,0,0,1,Wed Oct 22 22:15:17 +0000 2014,"b""Soldier killed in Ottawa was a Sherwood grad. He couldn't wait to serve his country. RIP Cpl. Nathan Frank Cirillo http://t.co/w9XGuun0PH""",563229397,False,856,True,False,MrHamOnt,358,463,250,349,False,0
525024518713397249,True,Twitter Web Client,3,0,0,1,Wed Oct 22 20:42:54 +0000 2014,b'Twenty-four-year-old Cpl. Nathan Cirillo was shot dead today at the War Memorial in #Ottawa. #cdnpoli #OttawaShooting http://t.co/j42xy9LX5k',24630719,False,1216,True,True,carastern,315,355,206,55,False,0
525033357722550272,True,Twitter Web Client,1,1,0,0,Wed Oct 22 21:18:01 +0000 2014,b'@CBCNews has independently confirmed gunman killed in Parliament attack is Canadian-born Michael Zehaf-Bibeau.#OttawaShooting',19038934,True,25594,True,False,CBCAlerts,366007,264,224,47,False,0
524969483317026816,True,SocialFlow,0,0,0,0,Wed Oct 22 17:04:12 +0000 2014,"b'Soldier shot by gunman outside Canada parliament dies, minister says, as police search for multiple suspects'",5402612,True,21531,True,False,BBCBreaking,11836097,3,791,154,False,0
524977076433321987,True,TweetDeck,2,0,0,0,Wed Oct 22 17:34:23 +0000 2014,b'Ottawa police and RCMP will be announcing a joint press conference time shortly. #cbcOTT #OTTnews',18999969,False,38184,True,True,CBCOttawa,63044,296,113,22,False,0
524930538009006081,True,SocialFlow,0,0,0,0,Wed Oct 22 14:29:27 +0000 2014,"b'Canada police say suspect in Ottawa shooting still at large, tactical units on scene.'",1652541,True,110022,True,False,Reuters,5278341,1042,208,34,False,0
524944881941495809,True,Buffer,1,0,1,1,Wed Oct 22 15:26:27 +0000 2014,b'UPDATE: Attacker shot dead in Parliament after soldier shot at War Memorial http://t.co/pp6hcfWcRw #OttawaShooting http://t.co/tx8j82FOYc',6433472,True,91048,True,True,CBCNews,639231,1939,1259,357,False,0
524948941956448257,True,TweetDeck,2,0,1,0,Wed Oct 22 15:42:35 +0000 2014,b'RAW VIDEO : Parliament Hill shooting.\\nVideo from inside Parliament Hill after shots were fired. #breaking http://t.co/sIwoId5RoH #CBCNews',6433472,True,91060,True,True,CBCNews,639562,1940,189,35,False,0
524949026064850944,True,Twitter Web Client,2,0,0,0,Wed Oct 22 15:42:55 +0000 2014,b'CTV has received confirmation from Ottawa Police that there have been three different shooting incidents #ottnews #ottawashooting',49654153,True,31203,True,False,CFRAOttawa,19625,108,203,16,False,0
524923610851729408,True,TweetDeck,2,0,0,0,Wed Oct 22 14:01:56 +0000 2014,b'BREAKING | Centre block and east block at Parliament Hill are locked down. #cbcOTT #OTTnews',18999969,False,38396,True,True,CBCOttawa,66566,296,193,8,False,0
524933657493250048,True,Hootsuite,0,0,1,1,Wed Oct 22 14:41:51 +0000 2014,"b""Two Tory MPs say gunman at Parliament Hill has been 'shot and killed' http://t.co/r2qnyftxXF http://t.co/mksfPjJ73r""",14216661,True,209521,True,True,nationalpost,229438,12077,389,76,False,0
524949073154301952,True,Twitter Web Client,0,2,0,0,Wed Oct 22 15:43:06 +0000 2014,"b'BREAKING: @ottawapolice confirm one death on Parliament Hill. 3 separate shootings: War Memorial, Hill and ""near Rideau Centre"" @ctvottawa'",25516222,False,10884,True,True,grahamctv,10341,1242,721,53,False,0
524947867975561216,True,Twitter Web Client,0,0,1,0,Wed Oct 22 15:38:19 +0000 2014,"b'Ottawa Police Service: There were ""numerous gunmen"" at the Canada War Memorial shooting. One person was shot. http://t.co/zNhxK6wBoy'",428333,True,35650,True,False,cnnbrk,20040953,113,1030,250,False,0
525035552643751936,True,Twitter for iPhone,2,1,0,0,Wed Oct 22 21:26:45 +0000 2014,"b'The City of Hamilton offers condolences to the family of Cpl. Nathan Cirillo, a #HamOnt native who bravely served with @TheArgylls. #Ottawa'",44699893,True,4849,True,False,cityofhamilton,12249,40,125,76,False,0
524952154482946048,True,WSJ.com,0,0,1,0,Wed Oct 22 15:55:21 +0000 2014,b'Breaking: Police confirm multiple suspects in Ottawa shooting. http://t.co/tYCeELTJqc',3108351,True,96315,True,True,WSJ,5196723,953,114,27,False,0
525025279803424768,True,Twitter Web Client,2,0,0,1,Wed Oct 22 20:45:55 +0000 2014,"b""The soldier shot dead in Wednesday's Ottawa attacks has been named as Cpl. Nathan Cirillo of #HamOnt #ottawashooting http://t.co/MxLMptnlWw""",6038642,True,88483,True,True,Canoe,6540,2454,119,36,False,0
525057374965739520,True,TweetDeck,0,0,1,1,Wed Oct 22 22:53:27 +0000 2014,b'COMING UP LIVE Ottawa shooting: Stephen Harper to address nation http://t.co/pGA98ONjKJ http://t.co/Jscp7Q9fBM',6433472,True,91050,True,True,CBCNews,639334,1939,100,59,False,0
525008613392515073,True,Hootsuite,1,0,0,0,Wed Oct 22 19:39:42 +0000 2014,b'A Canadian soldier who was standing on guard for thee is gone. Our thoughts are w everyone affected by the shootings in Ottawa #CanadaStrong',913135650,False,3670,True,False,weday,1075559,100,211,207,False,0
524930293921107969,True,twitterfeed,0,0,1,0,Wed Oct 22 14:28:29 +0000 2014,b'Soldier shot at National War Memorial in Ottawa http://t.co/atjCEAGiHB',18999969,False,38424,True,True,CBCOttawa,66725,296,113,10,False,0
524936592159698944,True,Twitter for Android Tablets,0,0,0,0,Wed Oct 22 14:53:31 +0000 2014,b'More shots fired on Parliament Hill.',14678279,False,37649,True,True,stephen_taylor,23333,17520,157,9,False,0
524987851046658048,True,SocialFlow,1,0,1,0,Wed Oct 22 18:17:12 +0000 2014,b'Police hold news conference on #OttawaShooting - follow our coverage here: http://t.co/0YmuK6kMQM',5402612,True,21529,True,False,BBCBreaking,11834541,3,173,88,False,0
524976980799000578,True,TweetDeck,0,0,1,0,Wed Oct 22 17:34:00 +0000 2014,"b""BREAKING NEWS: OTTAWA POLICE CONFIRM TO ABC NEWS THEY ARE LOOKING FOR 3 SUSPECTS, ONE HAS BEEN 'DEALT WITH' - http://t.co/lXFiYaVImZ""",292777349,False,19385,True,True,PzFeed,197998,503,136,36,False,0
524966904885428226,True,Twitter Web Client,1,0,1,0,Wed Oct 22 16:53:58 +0000 2014,b'BREAKING UPDATE: Canadian soldier injured at Parliament Hill shooting dies http://t.co/Zp9AKplH9p  #Ottawa',64643056,True,96932,True,False,RT_com,789414,437,129,23,False,0
525018799347875841,True,Hootsuite,2,0,0,0,Wed Oct 22 20:20:10 +0000 2014,"b'#BREAKING: Reports that the dead shooting suspect is Michael Zehaf-Bibeau, born 1982. He is reportedly Canadian-born. #OttawaShooting'",249339016,True,103366,True,False,SunNewsNetwork,48139,454,131,21,False,0
524950428598153216,True,TweetDeck,0,1,0,0,Wed Oct 22 15:48:29 +0000 2014,"b'.@ctvottawa confirms there were 3 separate shootings. One on Parliament Hill, one at National War Memorial, one at Rideau Centre'",49654153,True,31206,True,False,CFRAOttawa,19633,108,133,16,False,0
524924619812511746,True,Twitter Web Client,2,0,0,0,Wed Oct 22 14:05:56 +0000 2014,"b""Witness tells #CBCNews suspected shooter of uniformed soldier at #Ottawa's War Memorial was carrying rifle.""",19038934,True,25508,True,False,CBCAlerts,359058,263,184,12,False,0
525065430713790465,True,SocialFlow,1,0,1,0,Wed Oct 22 23:25:28 +0000 2014,"b'Canadian Prime Minister Stephen Harper is due to make a statement shortly, reports say http://t.co/dUvWlCCpdY #OttawaShootings'",5402612,True,21529,True,False,BBCBreaking,11835650,3,162,104,False,0
524981557770350592,True,SocialFlow,0,0,0,0,Wed Oct 22 17:52:11 +0000 2014,b'BREAKING: Ottawa police say they believe there is more than one shooter.',51241574,True,92499,True,False,AP,4222062,7366,457,72,False,0
524926768054956032,True,Twitter Web Client,0,0,0,0,Wed Oct 22 14:14:28 +0000 2014,"b'BREAKING: Reports of second shooting behind Peace Tower, solider shot on War Memorial a short time ago. Shooter is on the loose.'",27917781,False,18941,True,False,newhot899,35684,25733,115,24,False,0
525071376084791297,True,Twitter Web Client,1,0,1,1,Wed Oct 22 23:49:06 +0000 2014,"b'Rest in Peace, Cpl. Nathan Cirillo. Killed today in #OttawaShooting\\nhttp://t.co/YzLXYX5JJt http://t.co/8F0qAcj9sg'",25235198,True,28103,True,True,GigiGraciette,14793,1052,112,96,False,0
524968205690089472,True,Hootsuite,0,0,1,0,Wed Oct 22 16:59:08 +0000 2014,b'Update from Ottawa:\\n-Cdn soldier dies from shooting\\n-Parliamentary guard wounded\\n-Parliament Hill still in lockdown\\nhttp://t.co/chbTWxVN0q',12848262,True,116918,True,False,TorontoStar,283381,338,315,46,False,0
524969963850051584,True,Twitter for iPhone,1,0,0,0,Wed Oct 22 17:06:07 +0000 2014,"b""#PrayForOttawa As an American Veteran, my prayers are w/ the Canadian soldier who died in today's shooting standing duty at a war memorial \\U0001f64f""",28096105,True,21737,True,True,Montel_Williams,101098,106059,140,158,False,0
525040545870385153,True,Hootsuite,0,0,1,1,Wed Oct 22 21:46:35 +0000 2014,"b""'Stand easy, brother': Soldier killed in Ottawa identified as Cpl. Nathan Frank Cirillo http://t.co/y43xMQlWMr http://t.co/dIdgjptqUb""",203123011,True,50063,True,False,CTVNews,171399,339,642,414,False,0
524942470472548352,True,Twitter Web Client,0,0,0,0,Wed Oct 22 15:16:52 +0000 2014,"b'The University of Ottawa, just a five minute walk from the Hill, is now on lockdown.'",19881665,False,36715,True,False,ldobsonhughes,2156,1125,101,7,False,0
524947971679744000,True,Twitter Web Client,1,0,0,0,Wed Oct 22 15:38:44 +0000 2014,b'BREAKING: Police source has told The Globe that a second shooter has been shot. #OttawaShooting',375721095,False,15129,True,False,Breaking911,104230,4,282,52,False,0
525022663102963712,True,Twitter Web Client,1,0,0,1,Wed Oct 22 20:35:32 +0000 2014,b'#HamOnt reservist Nathan Cirillo was on duty in Ottawa today when he was fatally shot. http://t.co/ChPobw7w2x',180394227,False,7984,True,False,EmmaatTheSpec,3389,511,122,50,False,0
524947149134774272,True,TweetDeck,2,0,1,0,Wed Oct 22 15:35:28 +0000 2014,b'UPDATED | Attacker shot dead in Parliament after soldier shot at National War Memorial: http://t.co/4kP3Lib1dS #cbcOTT #OTTnews',18999969,False,38398,True,True,CBCOttawa,66610,296,137,16,False,0
525049831312875521,True,TweetDeck,2,0,0,1,Wed Oct 22 22:23:29 +0000 2014,"b""BREAKING | This is a photo of Michael Zehaf-Bibeau, gunman in this morning's shootings in Ottawa. #cbcOTT #OTTnews http://t.co/OLSxlYPelj""",18999969,False,38399,True,True,CBCOttawa,66618,296,1449,332,False,0
524942946765131776,True,Twitter Web Client,0,0,0,0,Wed Oct 22 15:18:46 +0000 2014,b'BREAKING: Peter Mansbridge now reporting one suspect shot dead inside Parliament Hill',115514485,True,14337,True,True,cbcsteve,10482,2091,130,17,False,0
525008463819464704,True,TweetDeck,1,0,1,1,Wed Oct 22 19:39:06 +0000 2014,"b'Meet Kevin Vickers, the hero who shot down the Parliament Hill gunman #OttawaShooting http://t.co/dFhPJCDREP http://t.co/m4fFmtw8d8'",6038642,True,88479,True,True,Canoe,6538,2454,127,113,False,0
524940014065811456,True,Twitter Web Client,0,0,1,0,Wed Oct 22 15:07:06 +0000 2014,"b'BREAKING: ""Dozens"" of shots fired in Canada\'s Parliament after gunman entered main door, Ottawa journalist says. http://t.co/qsAnGNqBEw'",2097571,True,72521,True,False,cnni,2735493,373,295,46,False,0
524923293711998976,True,Twitter for BlackBerry,1,0,0,1,Wed Oct 22 14:00:40 +0000 2014,b'At the war memorial in. Ottawa. A soldier has been shot. They are giving him treatment now. #breaking http://t.co/cTmlb1LvgG',180887271,True,8740,True,True,evansolomoncbc,78813,590,667,80,False,0
525031558949134336,True,TweetDeck,0,0,1,0,Wed Oct 22 21:10:52 +0000 2014,"b""CBS reports Ottawa shooting suspect was born in Quebec as Michael Joseph Hall. He's a recent convert to Islam - http://t.co/58IK7FMcA1""",292777349,False,19449,True,True,PzFeed,198031,505,121,15,False,0
524932792925569024,True,Twitter Web Client,0,0,0,0,Wed Oct 22 14:38:25 +0000 2014,b'Recap: Parliament Hill in lockdown after uniformed Canadian soldier shot at War Memorial. Suspect on loose; witnesses say he had rifle.',19038934,True,25591,True,False,CBCAlerts,365854,264,561,69,False,0
